Tiempo_Ejecucion,Complejidad,Tamaño_Tarea,Carga_Trabajo_R1,Experiencia_R1,Experiencia_Equipo,Claridad_Requisitos,Experiencia del Encuestado,Tipo_Tarea,Fase_Tarea,Cantidad_Recursos,Carga_Trabajo_R2,Experiencia_R2,Carga_Trabajo_R3,Experiencia_R3
149.1723770764413,3,1,2,2,3,3,Junior,Database,Transición/Implementación,1,,,,
139.34474409661894,1,8,1,2,4,4,Senior,Frontend,Mantenimiento,2,3.0,5.0,,
104.0093401577277,5,13,2,4,4,3,Junior,Documentación,Construcción/Desarrollo,1,,,,
151.9980985874482,1,21,2,5,1,3,Mid-Level,Documentación,Mantenimiento,3,3.0,5.0,1.0,4.0
131.55110927508764,5,13,2,5,5,2,Mid-Level,Documentación,Transición/Implementación,2,2.0,2.0,,
122.92421860909128,4,3,1,4,4,4,Junior,Documentación,Mantenimiento,1,,,,
93.17318504940566,2,8,2,3,1,5,Mid-Level,Frontend,Construcción/Desarrollo,1,,,,
100.54538638889085,5,8,3,4,4,5,Junior,Database,Mantenimiento,1,,,,
117.03686552416141,3,13,3,2,5,3,Junior,Backend,Construcción/Desarrollo,2,1.0,2.0,,
103.79512086903466,5,3,1,3,1,1,Senior,Backend,Elaboración/Requisitos,1,,,,
81.60851307511055,5,8,2,4,2,4,Mid-Level,DevOps,Transición/Implementación,1,,,,
83.36211785933008,2,13,2,3,5,4,Junior,Database,Construcción/Desarrollo,1,,,,
95.4099201519808,1,3,2,4,4,3,Mid-Level,Database,Elaboración/Requisitos,1,,,,
171.24828082500224,2,13,3,5,5,3,Mid-Level,DevOps,Elaboración/Requisitos,3,1.0,5.0,1.0,5.0
136.48211839421796,5,3,1,4,2,2,Mid-Level,Testing,Inicio/Conceptualización,1,,,,
151.4181613454027,2,13,3,1,5,4,Senior,DevOps,Mantenimiento,2,3.0,1.0,,
90.05414573628973,4,5,1,2,3,3,Junior,Análisis,Elaboración/Requisitos,1,,,,
123.1106338135842,3,21,1,3,2,1,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
122.59721015922337,4,5,1,1,2,4,Senior,Database,Elaboración/Requisitos,2,2.0,1.0,,
77.18718923078843,2,21,2,4,2,5,Junior,Documentación,Elaboración/Requisitos,1,,,,
155.60149556052747,3,8,2,4,2,4,Mid-Level,Testing,Elaboración/Requisitos,3,1.0,4.0,2.0,5.0
96.45420127029861,2,1,2,5,4,1,Mid-Level,DevOps,Construcción/Desarrollo,1,,,,
189.74329209387568,3,3,1,4,3,2,Junior,Database,Construcción/Desarrollo,3,2.0,3.0,2.0,5.0
87.74160782071954,3,1,2,4,4,2,Mid-Level,DevOps,Transición/Implementación,1,,,,
145.4017396245934,1,8,2,5,5,2,Junior,Testing,Mantenimiento,2,3.0,4.0,,
174.79866852595836,3,2,3,2,5,4,Junior,Análisis,Inicio/Conceptualización,3,3.0,1.0,3.0,2.0
163.76146632833363,2,1,3,1,1,5,Senior,Frontend,Construcción/Desarrollo,2,2.0,2.0,,
203.57220150359717,5,1,2,5,2,1,Senior,DevOps,Transición/Implementación,3,1.0,5.0,1.0,3.0
163.40659571360317,4,3,3,3,2,1,Senior,Database,Mantenimiento,3,3.0,5.0,2.0,3.0
222.52402035069053,5,5,2,2,2,4,Senior,Backend,Transición/Implementación,3,1.0,2.0,2.0,1.0
111.83580224358381,1,13,2,2,4,5,Senior,Database,Inicio/Conceptualización,1,,,,
164.7926453443215,2,5,1,3,2,2,Mid-Level,Frontend,Mantenimiento,3,1.0,3.0,1.0,4.0
64.06378358753119,3,5,1,1,1,4,Senior,Análisis,Transición/Implementación,1,,,,
159.21285494192273,3,3,1,1,1,1,Mid-Level,Documentación,Mantenimiento,3,1.0,1.0,1.0,1.0
212.99087810014592,4,3,3,1,3,5,Mid-Level,Documentación,Mantenimiento,3,1.0,5.0,1.0,5.0
89.70188180103435,3,8,1,1,3,2,Mid-Level,Documentación,Inicio/Conceptualización,2,2.0,5.0,,
142.80094594938888,1,13,2,4,3,5,Senior,DevOps,Transición/Implementación,2,1.0,3.0,,
132.19232583287945,3,1,2,4,2,1,Junior,Análisis,Inicio/Conceptualización,3,2.0,1.0,1.0,2.0
179.4586643560943,3,13,3,5,5,5,Senior,Frontend,Transición/Implementación,3,3.0,3.0,3.0,2.0
108.46965181599303,4,2,2,3,4,3,Senior,Análisis,Construcción/Desarrollo,2,1.0,4.0,,
127.96002273846123,4,5,2,4,3,3,Senior,Testing,Construcción/Desarrollo,2,2.0,5.0,,
104.2151026039394,1,5,3,2,3,4,Senior,DevOps,Mantenimiento,1,,,,
116.77384894403559,1,3,2,5,5,1,Senior,Testing,Construcción/Desarrollo,1,,,,
116.32323454939615,4,21,2,4,3,5,Junior,DevOps,Elaboración/Requisitos,1,,,,
117.56196697735746,5,1,2,2,2,5,Mid-Level,Frontend,Elaboración/Requisitos,2,3.0,2.0,,
126.78911993815255,5,3,1,2,3,5,Mid-Level,Frontend,Construcción/Desarrollo,1,,,,
105.27602463976677,1,5,1,2,2,2,Senior,Database,Inicio/Conceptualización,1,,,,
145.82613204457806,2,1,1,5,3,2,Junior,Backend,Construcción/Desarrollo,1,,,,
76.44515391070618,2,3,1,2,2,5,Senior,Database,Elaboración/Requisitos,1,,,,
144.9946400771514,2,13,1,4,3,5,Mid-Level,Análisis,Construcción/Desarrollo,3,1.0,5.0,1.0,4.0
91.60105550915961,5,21,1,4,3,2,Senior,DevOps,Transición/Implementación,1,,,,
94.6226053093085,4,8,1,2,1,4,Junior,Database,Mantenimiento,1,,,,
139.9184263321193,2,2,2,4,4,4,Mid-Level,Frontend,Mantenimiento,2,1.0,5.0,,
102.82184914229809,3,2,2,2,4,5,Senior,Testing,Construcción/Desarrollo,1,,,,
170.91496066537815,5,8,3,4,1,3,Junior,Documentación,Transición/Implementación,3,1.0,5.0,1.0,4.0
161.94886364854213,4,1,3,1,4,5,Senior,DevOps,Transición/Implementación,3,1.0,4.0,1.0,4.0
121.61280529014203,2,3,1,2,3,3,Junior,Frontend,Elaboración/Requisitos,3,2.0,1.0,2.0,1.0
117.28140276981847,3,1,1,4,2,2,Junior,Frontend,Inicio/Conceptualización,2,3.0,5.0,,
157.78096665617198,4,5,1,5,5,2,Junior,Backend,Construcción/Desarrollo,2,3.0,5.0,,
93.03428393036798,4,5,3,5,3,3,Junior,Database,Mantenimiento,3,2.0,5.0,2.0,5.0
111.47481340670303,4,21,2,1,2,4,Senior,DevOps,Construcción/Desarrollo,1,,,,
86.83540385070289,5,21,1,5,1,3,Junior,Análisis,Inicio/Conceptualización,1,,,,
95.29055690959034,2,3,3,2,4,1,Junior,DevOps,Construcción/Desarrollo,1,,,,
181.82431778093695,4,5,3,4,5,3,Junior,Documentación,Transición/Implementación,3,2.0,4.0,2.0,3.0
94.07154464572051,4,21,2,1,4,5,Mid-Level,Database,Elaboración/Requisitos,1,,,,
55.0716254045756,2,8,2,4,5,3,Senior,DevOps,Mantenimiento,1,,,,
200.249353499455,2,21,2,5,2,1,Mid-Level,Análisis,Mantenimiento,3,1.0,5.0,1.0,5.0
84.76995623001635,1,21,2,5,2,5,Senior,Database,Transición/Implementación,1,,,,
189.03755446835797,1,8,2,5,5,4,Mid-Level,Documentación,Inicio/Conceptualización,3,3.0,4.0,3.0,5.0
220.54541032822527,3,8,1,1,4,5,Mid-Level,Backend,Elaboración/Requisitos,3,3.0,2.0,2.0,2.0
133.78632677351786,4,3,2,2,5,5,Junior,DevOps,Mantenimiento,2,1.0,3.0,,
75.77887926774879,3,8,3,4,4,2,Senior,Documentación,Transición/Implementación,1,,,,
175.9240311448631,5,8,1,2,4,2,Senior,Database,Elaboración/Requisitos,3,1.0,1.0,2.0,1.0
100.51299039146191,5,2,2,1,5,4,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
161.83310061931863,3,2,2,1,1,1,Mid-Level,Documentación,Elaboración/Requisitos,3,1.0,1.0,2.0,1.0
108.86306186163907,5,2,2,1,5,1,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
117.87324448647743,2,21,2,4,5,4,Senior,Arquitectura,Transición/Implementación,2,2.0,4.0,,
94.66655395722945,1,13,3,5,2,2,Junior,DevOps,Construcción/Desarrollo,2,1.0,4.0,,
128.46350783985534,5,21,2,4,5,4,Junior,DevOps,Construcción/Desarrollo,2,3.0,4.0,,
115.91844329704243,5,21,3,1,2,3,Senior,Frontend,Transición/Implementación,3,3.0,2.0,3.0,1.0
87.41183362330494,2,2,3,1,1,4,Senior,Análisis,Elaboración/Requisitos,1,,,,
69.6771106446291,3,5,1,3,2,2,Senior,Backend,Transición/Implementación,1,,,,
99.15462139883192,5,13,2,2,5,2,Senior,Database,Construcción/Desarrollo,1,,,,
125.8133316863744,3,5,2,1,4,5,Mid-Level,Database,Elaboración/Requisitos,2,1.0,1.0,,
138.95814525128893,1,3,3,5,5,2,Senior,Backend,Inicio/Conceptualización,1,,,,
137.4619861200714,4,5,2,2,1,2,Senior,Database,Mantenimiento,2,1.0,3.0,,
174.9948283162172,1,13,1,5,2,5,Senior,Documentación,Mantenimiento,2,1.0,5.0,,
176.35194921632956,4,5,2,5,3,4,Junior,Backend,Transición/Implementación,3,1.0,3.0,1.0,3.0
141.41478623168905,2,2,2,4,5,5,Mid-Level,Testing,Elaboración/Requisitos,3,1.0,3.0,1.0,4.0
194.20438566419344,2,2,3,3,3,5,Junior,Database,Elaboración/Requisitos,3,2.0,5.0,2.0,5.0
194.7928652352292,4,3,1,5,2,5,Mid-Level,Documentación,Elaboración/Requisitos,3,2.0,5.0,2.0,4.0
53.88094736183211,4,1,2,3,3,5,Junior,Database,Inicio/Conceptualización,2,2.0,3.0,,
131.98936676436657,4,5,1,5,3,3,Senior,Análisis,Elaboración/Requisitos,2,2.0,5.0,,
108.2334618607793,1,5,3,3,3,3,Junior,Database,Elaboración/Requisitos,1,,,,
107.59126274890589,5,8,2,5,4,3,Junior,DevOps,Construcción/Desarrollo,1,,,,
221.74528742524205,4,13,3,3,4,5,Senior,Análisis,Inicio/Conceptualización,3,2.0,5.0,3.0,2.0
142.0038619396505,1,8,2,5,5,4,Junior,Documentación,Transición/Implementación,2,2.0,3.0,,
83.14201977351713,3,5,1,2,3,5,Mid-Level,Testing,Mantenimiento,1,,,,
79.6445953885685,5,3,2,4,2,1,Junior,DevOps,Transición/Implementación,1,,,,
101.60831498970973,4,3,2,1,4,2,Mid-Level,Documentación,Transición/Implementación,1,,,,
86.69834716838491,2,5,3,3,2,2,Junior,Backend,Mantenimiento,1,,,,
192.5748715689016,4,5,3,3,5,5,Senior,DevOps,Construcción/Desarrollo,3,1.0,4.0,2.0,2.0
105.23700187612377,5,1,3,5,4,4,Senior,DevOps,Construcción/Desarrollo,1,,,,
64.17375807537574,1,1,2,3,4,3,Senior,Análisis,Elaboración/Requisitos,3,3.0,3.0,3.0,1.0
133.79854057640836,5,3,1,3,3,4,Junior,Backend,Mantenimiento,2,3.0,2.0,,
190.64616361935984,5,21,2,5,2,1,Mid-Level,Testing,Inicio/Conceptualización,2,2.0,5.0,,
78.76850621980593,4,5,2,5,2,4,Junior,Documentación,Transición/Implementación,1,,,,
136.59082569207695,5,2,3,2,3,4,Mid-Level,Database,Inicio/Conceptualización,1,,,,
84.50507236549828,3,3,1,5,2,4,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
138.23697749980266,2,8,2,2,1,3,Junior,Documentación,Elaboración/Requisitos,2,1.0,1.0,,
89.25217066245227,4,1,1,1,4,2,Junior,Análisis,Mantenimiento,1,,,,
88.51600239527926,5,13,1,5,3,1,Mid-Level,Database,Mantenimiento,1,,,,
101.04014259624726,3,21,1,3,2,5,Senior,Database,Mantenimiento,2,1.0,3.0,,
148.45839587630826,3,8,2,4,5,4,Senior,Documentación,Elaboración/Requisitos,3,1.0,4.0,1.0,5.0
107.86880938741268,2,2,1,2,2,1,Senior,Database,Elaboración/Requisitos,1,,,,
192.77870584384107,4,8,2,5,2,4,Junior,DevOps,Construcción/Desarrollo,1,,,,
110.40033081288104,3,21,3,4,2,3,Junior,Database,Inicio/Conceptualización,2,3.0,2.0,,
134.31176408647244,4,3,1,5,2,1,Mid-Level,Documentación,Inicio/Conceptualización,2,3.0,2.0,,
137.14667255745553,5,21,2,1,4,2,Junior,Análisis,Transición/Implementación,1,,,,
115.0599916136351,5,8,2,1,4,2,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
129.95742249890375,2,2,2,4,5,1,Mid-Level,Análisis,Inicio/Conceptualización,2,3.0,4.0,,
125.90415477469479,4,8,2,3,4,4,Senior,Análisis,Elaboración/Requisitos,2,2.0,3.0,,
188.6267744367089,5,5,1,1,3,2,Senior,Backend,Transición/Implementación,3,1.0,1.0,1.0,2.0
186.1261549953415,3,3,3,1,4,2,Mid-Level,Database,Transición/Implementación,3,1.0,1.0,1.0,1.0
91.40888805203876,3,21,1,2,4,4,Mid-Level,Database,Transición/Implementación,1,,,,
92.99513807203321,4,3,1,1,3,4,Senior,Database,Inicio/Conceptualización,1,,,,
93.82627630299928,5,8,3,2,2,3,Junior,Testing,Mantenimiento,1,,,,
72.75828572056486,3,8,2,4,5,2,Junior,Análisis,Mantenimiento,3,3.0,5.0,3.0,4.0
172.6371986170842,2,3,2,5,2,4,Senior,Testing,Construcción/Desarrollo,3,3.0,5.0,3.0,5.0
119.45484483124916,4,2,2,1,4,3,Mid-Level,Database,Elaboración/Requisitos,2,2.0,3.0,,
144.39498537312278,2,1,1,5,5,4,Mid-Level,Análisis,Inicio/Conceptualización,1,,,,
155.3267793406208,2,5,2,2,2,1,Mid-Level,Database,Elaboración/Requisitos,2,2.0,2.0,,
139.97428495075934,5,3,2,4,1,1,Senior,Testing,Transición/Implementación,1,,,,
145.40937011240428,1,21,2,4,5,1,Senior,Backend,Transición/Implementación,2,2.0,4.0,,
141.06870960978097,4,5,1,4,1,2,Senior,DevOps,Inicio/Conceptualización,2,3.0,4.0,,
87.63905770362966,2,3,2,4,4,3,Mid-Level,Documentación,Elaboración/Requisitos,1,,,,
159.24992274328065,4,13,2,4,2,4,Mid-Level,DevOps,Transición/Implementación,3,1.0,3.0,1.0,4.0
105.26687053358808,5,8,2,5,1,4,Senior,Documentación,Inicio/Conceptualización,1,,,,
111.17113230428438,5,21,3,3,1,4,Senior,DevOps,Mantenimiento,1,,,,
76.67977448968425,3,8,2,3,2,3,Senior,Análisis,Transición/Implementación,1,,,,
87.3665830385103,1,1,3,3,4,3,Junior,Backend,Inicio/Conceptualización,1,,,,
84.76726892322674,2,8,2,5,1,2,Junior,DevOps,Transición/Implementación,1,,,,
104.59925210411203,3,1,1,3,2,4,Junior,Documentación,Inicio/Conceptualización,1,,,,
81.62255104433657,2,21,3,1,1,1,Senior,Análisis,Transición/Implementación,1,,,,
154.97699149830657,3,8,2,4,5,2,Junior,Testing,Construcción/Desarrollo,3,2.0,3.0,1.0,4.0
181.10222598939447,4,8,2,2,2,1,Mid-Level,Database,Construcción/Desarrollo,3,2.0,2.0,2.0,1.0
102.04391374366212,3,13,1,5,1,2,Junior,DevOps,Mantenimiento,2,3.0,5.0,,
150.89543062363254,2,2,1,2,2,3,Senior,Frontend,Transición/Implementación,3,2.0,2.0,2.0,3.0
129.6533087619723,3,1,2,4,4,2,Senior,DevOps,Construcción/Desarrollo,2,2.0,1.0,,
117.8290561352338,2,5,1,1,2,5,Mid-Level,Documentación,Mantenimiento,2,1.0,2.0,,
135.3485706389137,4,21,2,3,5,4,Junior,Análisis,Inicio/Conceptualización,2,1.0,2.0,,
178.909102436187,5,3,3,5,4,4,Junior,DevOps,Inicio/Conceptualización,3,1.0,5.0,1.0,5.0
130.85057453816972,1,1,1,1,1,3,Mid-Level,Database,Mantenimiento,2,2.0,1.0,,
132.69461783863477,4,8,3,5,5,4,Senior,Análisis,Elaboración/Requisitos,3,3.0,4.0,1.0,3.0
172.54066811967445,3,2,1,5,4,4,Mid-Level,DevOps,Transición/Implementación,2,2.0,5.0,,
140.6889437394072,4,8,2,2,5,2,Senior,Análisis,Construcción/Desarrollo,2,3.0,4.0,,
162.70651739099665,2,5,3,4,3,3,Junior,Documentación,Transición/Implementación,3,1.0,5.0,1.0,5.0
76.84683995214705,4,8,1,4,2,5,Mid-Level,Database,Mantenimiento,1,,,,
104.72000724353752,4,8,3,1,4,2,Junior,Análisis,Inicio/Conceptualización,2,1.0,2.0,,
47.60065075406003,4,13,3,4,1,1,Senior,Documentación,Transición/Implementación,1,,,,
101.65250818199164,4,21,3,5,4,5,Junior,DevOps,Inicio/Conceptualización,1,,,,
109.70408225380497,2,3,3,4,5,2,Mid-Level,Documentación,Construcción/Desarrollo,1,,,,
138.84881703879023,3,2,3,4,2,1,Mid-Level,Documentación,Construcción/Desarrollo,2,3.0,5.0,,
117.89864793624041,3,5,2,5,4,1,Junior,DevOps,Construcción/Desarrollo,1,,,,
127.10763151294236,5,13,1,4,5,4,Mid-Level,Documentación,Transición/Implementación,1,,,,
149.55766072601165,5,21,2,4,4,2,Senior,DevOps,Construcción/Desarrollo,3,2.0,4.0,1.0,3.0
132.05164475326876,2,1,1,5,3,4,Mid-Level,Análisis,Inicio/Conceptualización,2,2.0,5.0,,
245.56911541697244,5,13,2,3,2,3,Senior,DevOps,Inicio/Conceptualización,3,1.0,3.0,1.0,3.0
102.35520979077758,2,3,3,1,3,5,Junior,Análisis,Construcción/Desarrollo,1,,,,
152.59145395374674,4,2,2,4,4,1,Mid-Level,Testing,Construcción/Desarrollo,2,3.0,3.0,,
76.36642740917875,2,13,2,5,4,3,Junior,Documentación,Elaboración/Requisitos,1,,,,
148.64996125172055,3,21,2,4,5,5,Mid-Level,Documentación,Inicio/Conceptualización,3,1.0,5.0,2.0,5.0
92.35199225871487,5,2,2,3,2,2,Mid-Level,Database,Elaboración/Requisitos,1,,,,
231.70885165375523,2,8,2,5,2,3,Junior,Documentación,Transición/Implementación,3,1.0,4.0,1.0,5.0
91.64926164032424,4,5,2,2,2,4,Senior,Backend,Inicio/Conceptualización,1,,,,
129.82998202142372,2,1,2,2,2,2,Senior,Database,Mantenimiento,3,2.0,2.0,2.0,2.0
145.5350654483983,3,13,2,5,1,3,Senior,DevOps,Construcción/Desarrollo,2,2.0,5.0,,
226.05943994717725,4,8,1,1,4,4,Senior,Frontend,Transición/Implementación,3,2.0,1.0,1.0,1.0
223.74283747299515,2,8,3,4,5,4,Mid-Level,Frontend,Mantenimiento,3,1.0,2.0,2.0,3.0
130.31527720649066,5,21,1,4,1,4,Junior,Database,Elaboración/Requisitos,1,,,,
156.98163318959215,5,1,3,2,2,3,Junior,Documentación,Mantenimiento,3,1.0,1.0,1.0,2.0
217.20186921363276,3,21,2,4,2,2,Junior,Backend,Mantenimiento,3,3.0,2.0,2.0,3.0
193.03840167556632,4,1,2,3,4,4,Mid-Level,Análisis,Inicio/Conceptualización,3,2.0,4.0,3.0,2.0
110.32512615881812,5,3,2,5,4,4,Mid-Level,Documentación,Mantenimiento,1,,,,
90.19502235584937,4,5,2,5,3,2,Senior,DevOps,Transición/Implementación,1,,,,
171.6770788748811,3,3,3,5,4,4,Mid-Level,DevOps,Transición/Implementación,3,2.0,4.0,2.0,5.0
110.80744535309275,3,8,2,3,3,4,Mid-Level,Documentación,Elaboración/Requisitos,1,,,,
130.443833529569,2,1,2,3,4,3,Mid-Level,Frontend,Inicio/Conceptualización,3,3.0,4.0,3.0,4.0
137.93416524231074,3,13,3,5,1,2,Junior,DevOps,Elaboración/Requisitos,2,2.0,5.0,,
120.34659587402363,5,5,2,2,1,4,Mid-Level,Frontend,Elaboración/Requisitos,2,3.0,3.0,,
117.45299439837572,2,1,2,2,2,4,Junior,Database,Elaboración/Requisitos,2,1.0,1.0,,
179.17882685388878,2,5,2,4,4,2,Senior,DevOps,Mantenimiento,2,2.0,3.0,,
104.28702295871452,4,1,1,2,1,4,Mid-Level,Testing,Mantenimiento,1,,,,
135.76897876390422,2,3,1,5,4,1,Mid-Level,Testing,Construcción/Desarrollo,2,1.0,3.0,,
160.24926943714604,2,8,2,1,1,2,Senior,Documentación,Mantenimiento,3,2.0,1.0,3.0,2.0
101.207806870703,5,2,2,3,2,1,Junior,Documentación,Mantenimiento,1,,,,
154.35775605158062,5,3,3,4,4,3,Senior,Database,Transición/Implementación,2,3.0,4.0,,
132.57929276481968,2,5,3,1,4,1,Mid-Level,Análisis,Mantenimiento,1,,,,
170.1373992611067,4,1,1,2,4,4,Junior,Testing,Mantenimiento,2,3.0,1.0,,
107.47020572967104,5,21,2,4,4,3,Senior,Database,Elaboración/Requisitos,1,,,,
117.9679809900107,2,8,2,3,1,4,Senior,Backend,Mantenimiento,3,1.0,4.0,1.0,5.0
85.37435619548734,1,2,2,2,2,3,Junior,DevOps,Construcción/Desarrollo,1,,,,
159.80932227173898,2,21,1,3,3,2,Mid-Level,Análisis,Mantenimiento,3,1.0,3.0,2.0,3.0
189.6775671942089,1,21,3,5,1,2,Mid-Level,Backend,Construcción/Desarrollo,3,3.0,3.0,3.0,5.0
173.09912958852004,1,1,1,4,3,3,Senior,DevOps,Mantenimiento,3,3.0,1.0,3.0,1.0
87.82453036154408,5,3,3,5,5,5,Senior,Database,Mantenimiento,1,,,,
195.41052035506877,2,13,3,5,5,2,Junior,Backend,Mantenimiento,3,2.0,3.0,2.0,2.0
167.95460831750384,4,8,3,1,1,5,Junior,Análisis,Transición/Implementación,3,1.0,1.0,2.0,1.0
107.07670824180542,2,2,2,1,4,4,Mid-Level,Testing,Transición/Implementación,2,1.0,1.0,,
135.75611846687877,4,5,2,1,3,3,Junior,Análisis,Transición/Implementación,3,1.0,1.0,1.0,2.0
116.48368077102074,5,1,2,1,2,1,Mid-Level,Análisis,Transición/Implementación,2,3.0,1.0,,
252.2782693496063,5,21,2,3,5,4,Junior,Análisis,Construcción/Desarrollo,3,2.0,2.0,1.0,1.0
173.08470760599627,2,8,2,5,5,5,Junior,Testing,Mantenimiento,3,2.0,4.0,3.0,3.0
90.89584169369213,3,2,1,2,2,2,Senior,DevOps,Mantenimiento,1,,,,
152.3839611109781,2,2,3,1,3,5,Junior,Análisis,Inicio/Conceptualización,2,2.0,1.0,,
136.40617608355322,1,1,2,5,5,2,Junior,DevOps,Elaboración/Requisitos,3,2.0,4.0,3.0,4.0
122.80944039274605,4,13,3,1,3,4,Junior,Database,Inicio/Conceptualización,3,2.0,1.0,3.0,1.0
130.58630148413937,4,8,2,4,4,3,Mid-Level,Testing,Construcción/Desarrollo,1,,,,
150.625440707979,4,13,2,1,3,3,Senior,Frontend,Construcción/Desarrollo,3,1.0,1.0,1.0,1.0
73.39141871672945,5,5,1,3,4,3,Junior,Database,Mantenimiento,1,,,,
157.9026028170306,3,21,1,1,2,2,Senior,Database,Construcción/Desarrollo,3,2.0,1.0,1.0,1.0
192.72559257926022,2,13,2,2,4,4,Junior,Análisis,Mantenimiento,3,1.0,3.0,1.0,2.0
106.31109319277525,1,8,2,4,4,4,Senior,Testing,Inicio/Conceptualización,1,,,,
72.80929390601301,4,1,1,4,2,2,Senior,Database,Construcción/Desarrollo,1,,,,
137.95445701193813,5,1,2,1,5,4,Senior,DevOps,Construcción/Desarrollo,3,2.0,1.0,1.0,1.0
104.82898783503593,4,1,3,3,5,1,Senior,Análisis,Inicio/Conceptualización,1,,,,
116.82893575507572,2,3,2,3,4,5,Junior,Análisis,Transición/Implementación,2,2.0,3.0,,
134.67034569153114,5,1,2,5,4,3,Mid-Level,Testing,Elaboración/Requisitos,2,1.0,5.0,,
167.4249387420464,2,2,2,5,2,2,Junior,DevOps,Construcción/Desarrollo,3,2.0,5.0,3.0,2.0
72.08901583245749,4,1,2,4,3,3,Junior,Frontend,Mantenimiento,1,,,,
96.4903986675638,3,8,3,5,5,1,Junior,Testing,Transición/Implementación,1,,,,
155.17218358957462,4,8,3,3,2,1,Mid-Level,Análisis,Elaboración/Requisitos,2,1.0,4.0,,
223.4563205996357,2,1,3,3,4,2,Junior,Análisis,Elaboración/Requisitos,2,3.0,3.0,,
120.43490022922823,5,5,3,3,2,5,Mid-Level,Backend,Inicio/Conceptualización,2,2.0,5.0,,
68.67673100492762,4,8,2,3,2,5,Junior,Database,Elaboración/Requisitos,1,,,,
158.41944756861136,2,13,3,4,5,3,Junior,DevOps,Mantenimiento,3,3.0,4.0,3.0,1.0
133.20628217734873,3,1,2,5,5,3,Senior,Análisis,Mantenimiento,3,1.0,2.0,1.0,5.0
121.21360644068932,4,3,1,2,4,1,Mid-Level,Database,Transición/Implementación,1,,,,
133.24492918742482,2,8,1,5,3,3,Senior,DevOps,Mantenimiento,2,1.0,5.0,,
182.10509099223125,4,2,3,2,3,4,Mid-Level,Database,Mantenimiento,3,1.0,2.0,1.0,2.0
106.43350478870278,1,5,1,4,3,5,Junior,Análisis,Transición/Implementación,1,,,,
108.834305320331,2,1,3,4,2,2,Junior,Frontend,Transición/Implementación,1,,,,
150.06858138065857,5,2,2,5,2,1,Mid-Level,DevOps,Transición/Implementación,3,2.0,5.0,3.0,2.0
103.96112629865398,4,5,1,5,4,5,Senior,Análisis,Construcción/Desarrollo,1,,,,
61.306515875872535,2,21,3,5,4,3,Mid-Level,DevOps,Mantenimiento,2,3.0,5.0,,
178.4380763358812,2,2,1,2,1,1,Mid-Level,DevOps,Transición/Implementación,2,1.0,1.0,,
75.10633154422122,4,5,3,2,2,4,Senior,Database,Construcción/Desarrollo,1,,,,
180.3399011593579,2,3,2,2,3,4,Mid-Level,Backend,Transición/Implementación,3,1.0,1.0,1.0,2.0
222.17043299177922,3,3,3,2,3,3,Senior,Análisis,Construcción/Desarrollo,3,2.0,2.0,1.0,2.0
79.57418872830196,4,13,2,4,1,3,Mid-Level,Documentación,Elaboración/Requisitos,1,,,,
89.12400770814376,2,21,2,5,4,1,Senior,DevOps,Construcción/Desarrollo,1,,,,
75.69701319053267,4,5,1,3,3,4,Junior,Análisis,Construcción/Desarrollo,1,,,,
113.61339375363875,4,8,2,5,3,5,Junior,DevOps,Mantenimiento,1,,,,
188.3658219533509,1,8,2,4,3,2,Senior,Documentación,Inicio/Conceptualización,3,1.0,1.0,2.0,3.0
69.19591284152531,2,3,1,5,5,4,Senior,DevOps,Construcción/Desarrollo,1,,,,
74.94839828265982,4,21,2,3,4,3,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
139.990578753566,3,3,1,5,4,1,Senior,DevOps,Transición/Implementación,1,,,,
166.35215812937966,5,1,1,2,2,3,Mid-Level,Backend,Inicio/Conceptualización,2,1.0,3.0,,
150.71562362488476,3,8,2,4,4,2,Senior,Documentación,Construcción/Desarrollo,1,,,,
107.66607914409843,4,13,2,1,3,3,Junior,Análisis,Inicio/Conceptualización,3,2.0,1.0,2.0,1.0
110.93268896766236,4,2,2,5,4,4,Junior,DevOps,Elaboración/Requisitos,1,,,,
118.9779503148359,4,3,1,5,2,2,Senior,DevOps,Elaboración/Requisitos,1,,,,
191.11206731884758,5,8,3,1,4,5,Junior,DevOps,Mantenimiento,3,1.0,1.0,1.0,1.0
69.22420121728177,2,1,2,2,2,4,Mid-Level,Database,Construcción/Desarrollo,1,,,,
178.78319188601327,1,8,1,1,2,2,Senior,Análisis,Mantenimiento,3,1.0,1.0,1.0,1.0
232.45950094993475,2,21,2,5,3,2,Junior,Backend,Inicio/Conceptualización,3,2.0,5.0,2.0,5.0
119.49150691848706,2,2,1,3,2,3,Mid-Level,Database,Elaboración/Requisitos,2,1.0,2.0,,
102.71824796569317,4,5,2,3,2,4,Senior,Documentación,Transición/Implementación,1,,,,
184.57948057334843,5,3,1,1,3,1,Junior,Frontend,Mantenimiento,3,2.0,5.0,2.0,5.0
110.36808640967632,5,8,2,1,5,3,Mid-Level,Documentación,Construcción/Desarrollo,3,2.0,5.0,2.0,3.0
