idrequerimiento,complejidad,prioridad,tipo_tarea,duracion
1451,5,1,testing,8.3
343,2,1,testing,5.2
763,5,1,frontend,13.5
3747,2,1,backend,10.9
40,2,1,testing,5.2
2296,2,2,database,12.0
3109,1,1,deployment,2.4
4887,4,1,deployment,3.5
3216,3,1,database,15.9
1225,5,2,frontend,12.2
759,5,2,deployment,3.7
3235,4,1,frontend,11.8
24,3,2,backend,11.7
377,3,3,deployment,2.1
758,5,2,frontend,11.8
1718,1,1,deployment,2.0
3937,4,2,database,17.3
940,5,2,database,19.3
1918,3,1,backend,13.0
3208,3,3,deployment,2.6
41,1,2,testing,4.0
370,1,2,backend,6.7
1175,1,1,frontend,6.5
4363,2,3,frontend,6.7
1018,3,2,backend,11.5
1642,4,2,frontend,9.9
4118,4,3,deployment,3.5
349,3,2,deployment,2.8
3657,3,1,testing,6.9
451,1,1,testing,3.8
1374,1,3,database,7.9
2035,5,1,backend,17.8
3464,2,3,backend,8.0
4283,1,3,deployment,2.0
2021,3,3,backend,9.9
3373,4,2,backend,13.4
2880,2,3,frontend,5.9
1513,1,2,deployment,1.5
3394,5,2,deployment,4.1
233,3,1,database,15.7
2067,5,3,deployment,3.1
1509,3,2,testing,5.9
4402,4,1,backend,15.6
4513,2,2,backend,9.2
1133,1,1,testing,3.6
485,1,3,backend,6.2
4041,4,2,backend,13.3
2875,4,1,database,18.6
3505,3,2,database,14.6
4569,3,3,backend,9.7
1990,3,2,deployment,3.3
2745,4,1,testing,7.9
422,4,1,frontend,11.1
4690,1,3,deployment,1.3
2438,2,2,testing,4.9
2669,1,1,deployment,1.7
55,2,3,deployment,2.4
3304,4,1,deployment,3.5
3992,1,2,database,8.6
934,4,2,database,17.1
4403,2,1,database,12.5
1806,3,3,frontend,7.7
3142,1,3,deployment,1.9
557,4,1,backend,15.2
4036,3,1,frontend,9.7
1648,1,1,backend,7.5
2248,2,1,database,12.6
1697,2,2,testing,5.1
1512,1,1,backend,7.6
4764,3,2,deployment,3.2
1554,2,1,frontend,7.5
4291,1,1,testing,4.1
342,1,1,testing,3.7
4960,4,2,testing,7.1
4626,4,2,deployment,3.2
231,2,2,database,11.4
2844,1,1,deployment,2.1
4778,4,3,backend,12.4
2605,2,3,frontend,6.4
753,3,3,deployment,2.8
4978,4,2,deployment,3.1
3140,4,2,frontend,10.0
4122,2,2,backend,8.9
4307,1,2,deployment,1.7
130,2,2,backend,9.8
1384,2,1,frontend,8.1
1980,2,3,testing,4.0
3536,2,1,frontend,7.9
4881,3,2,backend,11.1
783,2,2,testing,5.0
4523,1,2,testing,3.3
1546,3,2,database,14.8
1083,3,2,database,14.2
4769,2,2,backend,9.5
841,2,3,backend,8.8
1580,3,2,database,14.0
3967,5,1,backend,17.3
4386,5,1,database,22.1
1732,3,2,frontend,8.3
2627,4,1,frontend,11.7
3386,1,3,frontend,4.6
2799,1,1,database,10.3
2256,1,1,testing,4.2
614,2,3,backend,8.0
2704,1,1,database,9.9
2798,2,3,deployment,1.7
3325,5,2,testing,7.9
3964,1,2,database,9.1
3368,5,1,frontend,13.1
2143,4,3,deployment,3.1
1563,3,1,testing,6.0
889,5,2,backend,15.9
3997,4,3,database,15.1
2209,4,2,deployment,3.7
806,4,3,database,15.4
4978,3,2,testing,6.0
603,3,3,database,13.1
1016,3,2,deployment,3.1
2593,5,1,deployment,4.0
3325,1,3,testing,3.1
3028,5,2,frontend,11.5
937,2,2,database,11.4
4801,2,2,deployment,2.8
3779,5,1,testing,9.3
2122,5,2,deployment,4.1
3101,4,2,database,16.8
1585,3,3,testing,5.4
3379,2,3,frontend,6.3
949,2,2,deployment,2.6
3164,1,2,deployment,2.1
3969,2,2,database,11.2
913,1,2,backend,6.8
731,2,3,database,10.2
378,2,1,testing,5.3
4201,3,2,backend,11.1
183,5,1,database,22.3
1956,1,1,deployment,1.9
1279,4,3,backend,12.5
4298,1,3,database,7.6
162,2,2,backend,9.2
2782,2,2,testing,4.3
146,3,3,backend,10.7
2354,3,3,backend,10.5
231,5,3,database,17.3
1928,4,3,database,15.1
4650,5,1,backend,17.7
3824,5,3,deployment,3.9
4705,5,1,deployment,4.3
2823,4,3,database,15.2
3171,4,1,deployment,3.7
2567,1,3,database,8.5
4956,5,3,testing,7.5
2452,1,2,deployment,1.4
4047,5,3,testing,7.3
3559,4,3,testing,5.7
2581,3,2,testing,6.1
1773,1,2,deployment,1.3
3831,2,2,testing,4.7
3946,4,1,frontend,11.7
2770,1,1,backend,7.8
3622,2,3,testing,4.3
4627,5,1,deployment,4.3
3351,1,1,backend,7.7
2405,1,3,backend,6.3
4129,2,2,deployment,2.1
3386,2,1,database,12.9
3416,4,3,deployment,2.9
37,3,2,database,14.2
1061,2,3,deployment,2.5
2096,1,3,database,8.1
3632,2,2,testing,4.3
1439,1,3,backend,6.5
1510,5,2,backend,15.8
4306,5,1,frontend,13.2
3031,3,1,frontend,9.5
3210,3,1,deployment,3.3
3017,5,3,frontend,10.7
1712,3,3,database,12.4
2541,3,3,testing,4.9
3289,2,2,backend,8.9
1832,3,1,frontend,9.6
4799,5,1,backend,17.7
3398,5,1,testing,8.6
2111,3,2,frontend,9.0
1585,2,1,frontend,7.7
908,3,3,testing,5.0
3890,2,1,database,12.8
98,1,3,testing,3.4
2888,5,3,database,17.8
3935,3,3,frontend,7.3
2925,3,1,backend,12.8
1531,3,3,database,12.9
748,4,2,frontend,9.8
1998,2,3,backend,8.8
2708,1,1,deployment,2.3
4797,2,3,frontend,6.1
1417,5,1,database,22.3
2475,3,1,database,16.4
3470,5,2,deployment,4.4
4821,5,2,deployment,4.2
1992,5,1,testing,8.9
4779,2,3,testing,4.1
345,3,3,frontend,7.3
3842,4,2,database,17.1
2182,1,1,backend,8.2
3170,3,2,database,14.6
801,4,3,deployment,2.7
151,1,1,deployment,2.1
2086,3,2,backend,11.8
1301,3,3,testing,5.2
1834,2,3,testing,3.8
3400,1,1,database,10.4
3512,5,2,frontend,11.6
3658,3,1,database,15.9
4232,3,3,frontend,8.1
930,4,2,deployment,3.0
3678,5,2,frontend,11.8
979,4,2,backend,13.9
1897,1,2,testing,3.3
2697,2,3,testing,4.5
1458,3,3,testing,4.9
3030,5,3,testing,6.9
4128,5,2,frontend,12.1
2051,5,3,deployment,3.8
1695,2,1,testing,5.3
768,5,1,deployment,4.5
2282,5,1,backend,17.1
1958,4,2,database,16.9
3741,3,3,deployment,3.0
2974,2,1,database,13.2
1686,1,3,deployment,1.6
2379,3,1,frontend,9.7
2812,1,3,deployment,1.4
429,2,2,frontend,7.2
2136,4,3,database,15.4
20,3,2,database,14.3
4862,1,3,backend,6.2
2671,2,2,database,11.7
4485,4,3,database,15.2
2113,3,3,deployment,2.9
3534,5,1,database,22.5
1497,3,3,database,13.2
3166,3,2,database,14.8
3598,3,3,backend,10.3
1988,1,1,deployment,2.2
1643,1,1,backend,8.3
4536,2,1,frontend,7.5
651,5,2,testing,8.0
1640,2,1,backend,10.2
2477,2,1,backend,10.1
2850,4,2,deployment,3.6
4802,1,2,frontend,5.6
3021,1,3,testing,3.5
1414,1,2,database,8.7
2455,4,2,frontend,9.8
600,4,1,testing,7.6
759,2,3,frontend,6.4
1587,3,1,testing,6.9
4695,2,3,frontend,6.2
1257,4,1,database,18.6
2421,2,1,database,13.1
4979,4,1,backend,15.0
605,5,3,database,17.7
3138,3,3,frontend,7.4
947,3,1,backend,12.9
3745,1,1,database,10.0
312,1,2,deployment,1.3
4158,1,2,backend,7.5
2741,1,3,backend,6.6
1973,5,1,frontend,13.1
2643,5,2,testing,7.6
907,3,3,backend,10.3
4740,1,2,backend,7.7
791,5,1,backend,17.3
1698,1,2,backend,7.6
3340,3,3,deployment,2.6
4844,3,2,deployment,3.1
1291,1,1,deployment,2.5
2354,4,3,testing,5.7
1560,1,3,deployment,1.4
1625,2,2,database,11.4
2476,1,3,database,8.3
491,5,1,backend,17.4
2162,2,1,frontend,8.3
4983,1,3,frontend,5.0
2640,5,3,frontend,10.9
3303,4,2,frontend,10.2
3694,2,2,frontend,7.0
3573,2,2,frontend,7.2
4891,4,2,database,17.1
882,3,2,backend,11.5
3925,5,3,backend,14.5
3229,4,1,backend,15.0
2258,3,2,database,14.8
999,3,2,deployment,3.1
913,5,3,database,17.5
2294,1,1,frontend,6.2
4748,5,2,testing,8.3
1945,3,1,database,15.7
1180,3,1,frontend,9.1
4089,4,2,deployment,3.1
2950,5,3,backend,13.7
2326,2,1,deployment,3.0
4825,4,2,frontend,10.7
1806,3,1,deployment,3.6
1207,1,1,deployment,2.4
2966,1,2,frontend,5.3
4568,1,3,testing,3.4
2591,1,3,database,8.1
1494,4,1,testing,7.9
66,2,1,frontend,7.9
2247,1,3,deployment,1.7
4930,3,3,backend,10.7
2931,1,2,backend,7.1
4338,2,1,testing,5.6
3180,5,2,backend,15.9
2734,3,2,backend,11.1
1372,2,3,frontend,6.0
4249,2,2,database,12.0
860,4,1,frontend,11.0
4176,1,3,frontend,5.1
4996,2,1,database,13.1
4256,2,1,testing,4.9
4851,4,2,frontend,10.0
4101,5,1,frontend,13.4
4238,2,1,frontend,7.7
2169,4,2,frontend,10.0
3120,2,2,deployment,2.3
2894,1,2,database,9.0
4368,1,3,testing,3.6
4,3,1,backend,12.6
4186,3,3,frontend,8.1
743,1,3,frontend,4.7
4508,3,2,deployment,3.2
2918,1,3,backend,6.2
3843,4,1,deployment,4.1
1238,5,3,frontend,10.1
2788,1,2,frontend,5.3
4659,4,2,deployment,3.0
549,1,1,backend,8.3
168,1,3,database,8.3
2961,3,1,testing,6.6
2805,1,1,backend,7.5
823,3,1,frontend,9.9
211,2,2,backend,9.6
2599,3,2,backend,11.2
1154,2,3,deployment,2.5
1070,2,2,testing,4.8
209,3,3,database,13.2
45,5,1,database,22.4
2122,1,2,deployment,1.8
4441,1,3,deployment,2.1
1040,3,1,frontend,9.1
4532,5,3,frontend,10.7
176,4,3,deployment,3.5
2125,5,1,deployment,4.2
3615,4,1,testing,7.5
261,1,1,testing,4.5
3825,3,1,database,16.1
2268,2,1,testing,5.5
1557,3,2,deployment,3.2
224,3,3,frontend,8.1
2406,1,2,backend,7.1
1441,3,3,testing,5.3
753,4,2,frontend,10.2
2033,1,2,testing,4.0
4763,4,2,frontend,10.6
3125,2,3,database,10.6
4003,1,1,frontend,5.6
532,4,1,frontend,11.8
1921,1,1,testing,3.5
3521,2,3,frontend,5.8
4769,4,3,database,15.2
1585,1,3,frontend,4.6
3092,5,3,testing,7.3
627,4,3,database,15.3
157,3,3,deployment,2.6
3846,5,2,frontend,11.4
1861,1,1,deployment,1.9
4163,4,2,frontend,10.3
3996,3,3,testing,4.9
1545,1,2,testing,3.2
2810,4,2,backend,13.6
2266,4,1,testing,7.2
1686,4,1,frontend,11.4
528,2,3,database,10.6
2841,1,3,backend,5.9
923,3,2,database,14.6
4982,1,1,database,9.6
3635,5,2,backend,15.6
4188,3,2,deployment,3.1
1644,3,1,backend,12.5
3990,2,3,testing,4.4
2406,2,1,frontend,7.3
3961,1,1,frontend,6.2
187,5,3,frontend,10.5
772,2,2,deployment,2.0
2164,4,3,deployment,3.0
4491,2,3,backend,7.9
1933,2,3,database,10.7
3279,5,1,database,22.0
2798,5,1,frontend,13.1
4102,3,2,frontend,8.2
3818,5,2,testing,7.5
3881,4,1,database,18.9
2549,1,3,frontend,5.0
26,2,3,frontend,6.0
254,5,1,testing,9.2
4614,5,1,database,22.0
2867,2,1,database,13.0
1994,4,3,backend,11.7
2152,5,1,frontend,13.6
176,2,3,backend,7.9
3943,3,1,frontend,9.3
2333,1,3,frontend,4.4
178,2,1,frontend,7.4
1082,3,1,backend,12.3
3168,4,2,deployment,3.5
2401,5,2,database,20.2
3757,1,2,testing,4.0
4600,5,2,database,19.8
443,4,3,database,14.8
3793,5,1,backend,17.5
4140,1,3,testing,3.0
662,5,2,backend,16.2
685,1,1,frontend,6.1
1031,4,3,backend,12.6
2290,1,1,deployment,2.2
3248,5,1,testing,8.5
3053,3,1,deployment,3.4
1227,3,1,deployment,3.4
1273,4,2,frontend,10.6
75,4,3,frontend,8.8
3390,2,1,testing,4.7
1203,5,1,backend,17.4
1242,5,2,testing,7.8
16,5,1,deployment,4.7
4227,2,3,database,10.5
2060,1,2,testing,3.6
4575,3,2,deployment,3.2
1137,3,3,frontend,7.7
959,1,1,testing,4.1
3686,4,3,testing,5.8
318,5,3,testing,6.7
3736,1,2,testing,3.8
3803,2,2,backend,9.4
1292,1,2,testing,3.8
3676,2,1,testing,5.3
959,1,2,deployment,1.5
3440,4,1,frontend,11.2
2343,5,2,frontend,12.4
1341,5,3,backend,14.1
3880,3,3,frontend,8.0
4204,4,1,backend,14.9
2353,3,1,backend,12.7
4530,2,3,backend,7.9
1719,4,1,backend,15.2
1177,1,1,deployment,2.3
4745,4,2,database,17.1
4484,2,2,deployment,2.7
3155,3,1,frontend,9.5
1533,5,1,testing,8.4
4368,4,1,frontend,11.0
354,3,2,frontend,8.4
2386,1,2,testing,3.4
1614,1,1,frontend,5.8
2692,4,2,frontend,10.1
2725,3,2,deployment,3.4
2969,5,3,frontend,10.4
4835,1,3,deployment,1.9
2509,4,1,backend,15.6
1195,4,2,database,17.0
2259,1,1,frontend,6.4
3627,5,2,frontend,12.1
4906,1,3,deployment,1.7
2014,5,3,deployment,3.6
3152,2,3,database,10.3
767,4,2,deployment,3.4
3639,3,2,backend,11.4
1493,4,1,backend,15.0
2330,4,1,deployment,3.5
3423,5,3,frontend,10.4
1319,1,1,testing,4.5
3667,4,3,testing,6.0
4263,2,3,backend,8.4
3521,4,2,database,17.4
1013,2,1,testing,5.5
828,1,1,frontend,6.1
1310,2,1,backend,10.0
285,1,2,database,9.1
3111,1,2,backend,7.0
2086,3,1,database,16.4
1899,1,3,testing,3.5
4159,5,3,backend,14.6
1018,5,1,database,22.1
4047,5,3,deployment,4.0
3397,3,1,frontend,9.2
1005,5,2,backend,16.3
3844,1,2,database,9.3
1736,5,3,testing,6.8
400,3,2,database,14.3
1957,5,1,database,21.6
3188,5,1,testing,8.4
1149,2,2,testing,5.0
2494,2,3,testing,4.5
2871,5,1,deployment,4.0
4456,2,2,deployment,2.7
4113,2,3,database,10.3
2947,1,1,database,10.4
4626,4,2,frontend,9.9
4496,5,1,database,21.9
913,2,2,frontend,7.0
2023,4,2,testing,6.6
267,5,2,backend,15.9
2510,1,2,database,9.4
3179,2,1,database,13.5
4700,3,1,database,16.3
2251,5,3,backend,14.4
3336,3,1,frontend,9.6
2866,5,1,backend,17.7
2574,5,1,testing,9.0
1423,2,3,deployment,1.8
4611,4,2,database,16.7
2135,4,1,deployment,3.7
3904,2,1,database,12.8
36,4,2,testing,7.1
1485,3,1,frontend,9.2
495,1,1,frontend,6.4
3011,4,2,database,17.5
877,1,3,testing,3.6
3027,3,3,frontend,7.4
57,2,1,deployment,2.5
1890,2,3,backend,8.4
679,5,1,backend,17.7
2175,4,2,backend,13.2
1102,1,3,testing,3.4
3563,5,3,deployment,3.7
4120,4,2,testing,7.2
95,3,1,database,15.9
2223,5,3,backend,14.4
4434,4,1,testing,7.8
4374,1,3,database,8.0
2487,1,1,testing,4.2
3448,2,3,testing,4.5
2449,2,1,deployment,3.0
3354,2,2,testing,4.9
285,4,2,frontend,10.1
4984,2,1,testing,5.0
1641,2,1,testing,5.5
4265,4,2,backend,14.1
4949,2,3,frontend,5.9
1822,4,2,frontend,10.5
809,1,1,backend,8.2
1379,3,2,deployment,3.0
1322,2,2,deployment,2.8
2490,5,1,testing,9.0
4911,3,3,database,12.9
563,3,2,deployment,3.0
1504,5,3,database,17.2
952,5,3,frontend,11.0
4269,4,3,database,15.4
263,4,3,backend,11.8
3422,1,2,backend,7.6
4602,3,3,database,12.9
4695,1,3,database,8.1
4082,3,3,frontend,7.4
532,4,2,frontend,10.7
3763,2,1,database,12.5
2899,4,1,frontend,11.7
407,5,3,deployment,3.7
575,3,1,database,16.0
2733,3,1,frontend,9.2
3502,4,1,database,19.4
4313,5,3,backend,14.0
4896,3,1,database,16.3
2314,4,2,frontend,10.1
3502,5,3,database,18.0
3315,4,2,testing,7.1
1060,2,1,testing,5.4
4920,4,3,frontend,9.0
2802,4,3,deployment,3.0
1687,1,2,frontend,5.3
1385,1,2,backend,6.8
4407,3,1,database,16.1
164,5,1,backend,17.7
2902,3,3,deployment,2.5
757,3,2,database,14.1
3081,3,3,database,12.7
4599,5,2,testing,7.5
517,5,3,database,17.9
3492,4,3,frontend,9.3
2425,1,2,deployment,2.1
621,3,3,frontend,8.1
4489,2,3,database,10.2
1020,2,3,testing,4.0
1740,4,3,backend,12.0
4747,2,2,deployment,2.4
4444,4,1,deployment,3.8
2339,4,2,database,16.8
2168,3,3,frontend,8.2
3761,4,3,deployment,2.8
3029,2,3,deployment,1.6
1973,3,2,frontend,8.9
109,5,3,deployment,3.6
1255,1,2,frontend,4.9
434,3,2,testing,5.4
486,5,3,backend,13.8
3375,2,3,testing,3.7
4766,4,2,deployment,3.6
4619,3,1,deployment,3.7
1153,1,2,deployment,2.0
650,3,2,deployment,2.5
3669,3,2,database,14.3
3249,5,2,deployment,4.4
1987,3,3,frontend,7.9
256,1,2,testing,3.2
565,2,3,database,10.2
4002,1,3,frontend,4.4
705,1,1,database,10.1
3346,2,3,database,10.4
2489,2,1,frontend,7.8
1859,1,2,frontend,5.0
3613,4,3,database,15.4
2352,4,1,backend,14.8
3067,4,1,backend,14.8
4280,4,3,testing,5.7
1570,5,3,database,17.2
499,4,3,frontend,9.1
1431,5,2,deployment,3.8
756,5,3,backend,14.2
1449,5,2,frontend,11.4
4311,2,1,backend,10.2
3536,1,1,backend,7.5
4306,2,1,frontend,7.9
2021,2,3,backend,8.2
1828,5,1,testing,8.7
4765,4,2,frontend,9.8
2722,2,1,deployment,2.5
2517,4,1,deployment,3.6
3174,4,3,backend,12.5
4946,2,2,database,11.8
3557,5,3,deployment,3.9
1697,2,3,database,10.7
2204,2,2,deployment,2.0
3083,1,3,testing,2.9
2580,3,1,frontend,10.1
4933,2,1,testing,4.9
3490,4,3,testing,6.2
1197,5,2,frontend,12.3
480,1,1,testing,3.7
3209,5,3,testing,7.5
257,4,3,testing,6.2
208,5,3,deployment,3.9
779,2,3,testing,4.4
3569,4,2,deployment,3.2
4355,3,3,database,12.9
4264,3,1,testing,6.5
3151,1,1,database,9.6
4267,1,2,testing,4.1
189,4,3,frontend,9.5
3111,1,1,deployment,2.4
859,2,3,frontend,6.0
3881,5,1,backend,17.9
3442,2,3,deployment,2.3
4823,1,2,database,9.4
3676,1,3,deployment,1.5
2780,3,2,deployment,2.6
3178,1,1,deployment,1.6
2150,2,1,testing,5.6
2822,5,2,frontend,12.3
2389,2,2,testing,4.6
32,1,3,testing,3.5
4220,2,2,testing,5.1
1142,4,3,testing,6.3
2818,2,1,frontend,7.8
3947,3,1,testing,6.0
542,4,2,database,17.2
2297,5,3,frontend,11.0
4290,3,1,database,15.7
1346,4,3,database,15.0
1857,1,2,deployment,1.4
780,4,1,deployment,4.0
244,2,3,testing,4.6
1897,5,3,testing,7.5
4166,1,3,database,8.0
526,3,1,testing,6.6
1304,1,1,deployment,2.2
4846,5,3,testing,7.3
487,2,1,testing,5.6
1907,4,1,testing,7.7
3090,4,2,testing,7.0
1167,2,1,deployment,2.4
4385,4,1,frontend,10.9
273,3,1,frontend,9.4
1189,5,3,testing,6.9
4937,5,1,frontend,13.1
2172,4,3,frontend,9.6
3312,1,2,database,9.0
3760,3,1,backend,12.4
4491,3,1,deployment,3.0
524,3,3,frontend,7.3
526,2,2,deployment,2.4
685,4,3,deployment,3.5
4437,2,2,testing,5.0
2981,5,1,testing,8.9
355,1,3,testing,3.2
2470,4,3,backend,12.5
3014,5,3,backend,13.9
2533,5,2,backend,16.2
1419,5,3,backend,14.1
2797,3,2,deployment,3.3
1038,4,3,frontend,9.0
4660,1,2,backend,7.4
3681,5,3,database,17.1
118,1,3,testing,3.5
2752,3,1,backend,12.9
4722,5,2,deployment,4.4
2333,4,1,testing,8.0
3107,2,2,database,12.0
1121,4,1,deployment,3.6
1088,1,1,database,10.2
2707,5,1,testing,8.9
1777,4,2,backend,13.3
3109,1,2,backend,7.6
3951,5,2,backend,15.6
4241,1,1,testing,4.2
2330,1,2,backend,6.9
1040,5,1,deployment,4.1
119,1,1,frontend,6.2
787,5,3,testing,6.7
3668,2,1,database,13.2
2881,4,2,backend,13.2
4141,2,2,backend,9.4
2966,4,3,testing,6.0
1016,2,1,database,12.8
3935,3,2,database,14.7
1851,5,1,frontend,13.6
183,3,2,backend,12.0
1341,5,3,backend,14.2
1793,1,1,testing,4.3
4360,2,3,testing,3.7
3890,2,2,backend,9.4
4054,2,3,database,10.0
2484,2,2,database,11.5
2492,1,2,frontend,5.3
4021,1,3,backend,5.9
4788,2,3,database,10.2
3353,5,3,backend,14.2
2276,1,1,database,9.8
4662,1,1,testing,3.8
2170,1,1,testing,4.2
1362,2,2,backend,9.7
3227,5,2,deployment,3.9
4170,3,3,deployment,2.3
3502,5,1,frontend,13.3
4313,5,2,testing,7.8
2099,3,3,database,13.3
4440,2,1,frontend,7.6
939,1,2,frontend,4.9
2426,5,3,deployment,3.3
2553,3,1,deployment,2.9
90,5,3,testing,6.6
1897,3,2,frontend,8.6
79,5,2,frontend,12.0
4565,3,2,frontend,9.0
1338,4,2,testing,7.0
2513,2,3,frontend,5.7
2151,5,3,backend,14.1
3784,4,2,frontend,9.8
3223,4,3,testing,5.7
2150,1,2,backend,7.7
1859,3,1,deployment,3.2
1696,4,2,deployment,3.4
2001,4,1,backend,15.3
207,2,3,deployment,2.1
1121,3,2,testing,5.5
2553,3,1,testing,6.4
1489,3,2,frontend,9.0
3155,3,1,database,15.6
3938,4,3,frontend,8.7
2487,4,1,frontend,11.3
816,2,1,deployment,3.1
1717,3,1,testing,6.2
4397,5,2,frontend,11.4
2239,4,3,deployment,2.9
1526,2,3,database,10.6
1150,1,3,backend,6.4
3710,1,2,database,9.1
4027,4,2,deployment,3.6
4734,2,3,deployment,2.5
3946,3,3,database,13.0
968,2,3,deployment,1.9
649,3,3,frontend,7.8
3194,3,2,deployment,2.6
3052,5,1,frontend,12.9
4982,1,2,backend,7.4
2534,5,1,backend,17.2
2786,3,2,backend,12.0
2050,4,1,backend,15.4
1741,4,3,frontend,9.2
4091,2,2,deployment,2.0
1259,2,1,deployment,2.2
2802,5,1,backend,17.4
2261,2,1,testing,5.0
2999,2,1,database,13.4
3815,1,2,deployment,1.9
1721,3,2,database,14.0
174,4,1,frontend,11.3
1048,1,1,backend,7.7
4754,4,2,frontend,10.4
4076,5,1,testing,8.9
1199,1,2,deployment,2.0
1884,2,3,backend,8.2
2945,1,3,database,8.1
4985,5,1,frontend,13.1
2674,2,3,deployment,2.0
1866,3,1,testing,6.6
1806,5,1,testing,8.8
355,2,1,deployment,2.7
3376,5,1,backend,18.1
2762,3,3,backend,9.9
2651,1,3,deployment,1.9
2991,1,3,frontend,4.8
3012,3,3,testing,5.6
2284,3,1,deployment,3.6
67,1,3,frontend,5.2
129,2,2,frontend,7.1
4705,3,2,testing,5.9
188,5,2,database,19.4
736,5,1,frontend,13.6
2045,5,1,deployment,4.0
1491,5,2,testing,7.6
3704,5,2,frontend,11.9
2846,2,2,backend,9.7
3665,5,3,testing,6.8
1505,2,3,deployment,1.9
752,4,1,backend,15.7
1202,5,3,backend,14.1
2284,4,2,database,17.1
4724,5,1,frontend,12.7
963,5,3,deployment,3.5
3105,3,2,testing,5.9
4193,5,1,database,21.7
3236,4,1,database,19.3
4229,5,3,frontend,10.9
337,1,3,database,8.3
813,5,2,deployment,4.1
1603,3,2,deployment,3.0
1417,1,1,deployment,2.0
177,1,3,testing,3.3
4607,2,2,testing,5.0
2947,3,2,backend,11.4
4874,1,3,backend,6.0
100,5,3,testing,7.5
3038,3,2,testing,5.3
3497,2,2,deployment,2.6
321,1,2,frontend,5.9
2626,5,1,backend,17.9
733,1,2,testing,3.7
280,5,1,frontend,13.0
998,5,2,testing,7.7
977,1,2,frontend,4.9
3471,5,3,database,17.2
2492,5,3,deployment,3.8
4749,2,2,testing,4.8
908,1,1,backend,8.0
3066,4,1,backend,14.9
814,5,2,deployment,4.2
297,4,2,testing,7.0
22,4,2,database,16.6
511,3,1,deployment,3.5
677,1,3,deployment,1.2
1981,4,3,deployment,3.1
3931,1,2,frontend,5.5
2956,1,3,deployment,2.1
4090,5,2,backend,15.9
2201,2,2,deployment,2.1
1784,4,3,testing,5.9
3645,3,3,database,12.8
3566,5,1,frontend,13.3
1540,2,2,deployment,2.8
2413,1,2,frontend,5.4
3324,5,1,deployment,4.8
1912,5,2,testing,7.6
2955,2,3,backend,7.9
4407,4,2,testing,6.8
3214,4,2,database,17.5
2811,4,1,testing,7.1
3644,1,2,frontend,5.5
2128,2,2,database,11.4
3793,3,2,testing,5.9
1838,4,1,testing,7.5
2846,4,3,deployment,2.9
3743,3,2,database,14.7
2613,4,1,database,19.1
1247,4,2,frontend,9.9
2879,3,3,backend,10.2
4584,3,2,frontend,8.4
4061,5,1,testing,8.4
2146,3,1,frontend,9.9
3698,2,3,backend,8.5
1707,1,2,database,9.4
3551,4,1,backend,14.8
4164,3,2,backend,11.8
3185,2,3,backend,7.9
845,5,3,frontend,10.2
353,4,2,frontend,10.7
4519,2,1,backend,10.3
2850,1,3,database,7.9
3404,3,2,deployment,3.3
4360,2,3,frontend,6.1
3877,1,1,database,9.9
2406,1,3,frontend,4.5
3745,2,3,frontend,6.1
1886,5,1,frontend,12.7
457,4,1,backend,15.1
2953,4,3,testing,6.3
3255,1,3,frontend,5.1
3199,2,2,deployment,2.3
4968,1,3,database,8.1
2393,1,1,backend,8.5
3943,2,3,database,10.6
4373,1,3,testing,2.8
1224,3,1,database,16.1
1272,3,1,frontend,10.0
3365,2,1,backend,10.4
235,3,1,backend,12.4
1751,5,2,backend,15.9
256,2,2,backend,9.3
1979,5,1,database,22.3
3894,4,3,deployment,2.8
2799,5,3,database,18.1
3072,2,1,testing,5.1
4817,4,2,frontend,10.0
4466,1,3,database,8.3
3799,2,3,deployment,1.6
838,1,1,testing,4.5
114,3,2,testing,5.4
2784,4,1,deployment,4.0
2113,2,2,database,12.2
849,1,2,backend,7.6
832,4,1,frontend,11.0
1135,2,1,deployment,2.3
19,4,3,testing,6.1
3870,5,3,frontend,10.3
2911,4,2,testing,7.1
3780,3,1,frontend,9.2
980,4,3,backend,11.9
3234,5,2,frontend,11.8
1036,1,2,database,9.1
182,4,2,backend,13.7
4255,1,3,database,8.5
2403,5,3,backend,14.2
4227,5,3,database,18.0
2951,2,3,frontend,6.5
3635,3,3,testing,4.7
3073,4,1,backend,14.8
107,2,1,backend,10.4
2757,2,3,frontend,6.2
3561,5,3,testing,7.4
1384,1,1,database,9.7
717,3,3,deployment,2.4
1213,2,2,backend,9.3
4381,4,2,database,17.1
1828,3,1,testing,6.6
4453,2,1,deployment,2.5
3829,1,2,deployment,1.8
3082,3,1,deployment,3.4
1916,1,2,deployment,2.1
1619,2,1,frontend,7.7
1034,3,2,deployment,3.2
3055,2,3,frontend,6.3
185,5,2,testing,8.3
1930,3,3,backend,10.3
2695,4,1,deployment,3.9
2841,4,1,testing,7.6
1204,3,3,testing,5.3
941,2,1,backend,10.0
3954,3,1,testing,6.4
2829,1,3,frontend,4.8
1811,5,1,database,22.0
2635,1,3,frontend,5.1
28,2,2,testing,4.5
3816,5,2,backend,15.9
207,3,2,database,14.6
2920,5,2,deployment,3.9
2996,3,3,deployment,2.9
37,2,1,frontend,8.1
1844,3,3,backend,10.3
521,4,1,backend,15.1
330,5,2,backend,15.6
3116,4,3,deployment,2.8
2093,1,2,testing,3.6
5000,4,3,testing,6.2
2465,2,1,database,13.4
519,1,1,deployment,2.3
